359	0.310693
360	0.319342
361	0.33459
362	0.356344
363	0.372399
364	0.397914
365	0.4108
366	0.430532
367	0.448571
368	0.47496
369	0.501259
370	0.532205
371	0.553577
372	0.590986
373	0.624493
374	0.671076
375	0.702347
376	0.756575
377	0.793433
378	0.868385
379	0.884482
380	0.98792
381	1.02945
382	1.12583
383	1.21361
384	1.26706
385	1.35188
386	1.40509
387	1.52455
388	1.6079
389	1.72878
390	1.81877
391	1.92227
392	1.98294
393	2.12537
394	2.20237
395	2.33448
396	2.37581
397	2.56749
398	2.62412
399	2.76274
400	2.84425
401	2.96263
402	3.0638
403	3.19828
404	3.33621
405	3.38736
406	3.53576
407	3.64279
408	3.77289
409	3.84975
410	3.9692
411	4.04188
412	4.23952
413	4.28241
414	4.42498
415	4.49007
416	4.58323
417	4.59829
418	4.77265
419	4.82555
420	5.07613
421	5.05265
422	5.26798
423	5.34788
424	5.43383
425	5.5225
426	5.56802
427	5.74537
428	5.84881
429	5.97383
430	6.11544
431	6.2465
432	6.31098
433	6.50163
434	6.55487
435	6.72609
436	6.72412
437	6.91552
438	6.83579
439	7.18933
440	7.38742
441	7.38579
442	7.36044
443	7.38762
444	7.57827
445	7.45352
446	7.65203
447	7.66216
448	7.79996
449	7.80333
450	7.96732
451	7.92609
452	8.15826
453	8.10465
454	8.35613
455	8.26502
456	8.45188
457	8.42312
458	8.55138
459	8.65827
460	8.83219
461	8.85441
462	8.82859
463	8.86706
464	8.89986
465	8.95417
466	9.04278
467	8.89357
468	8.82523
469	9.06183
470	8.956
471	9.10467
472	9.0714
473	9.21935
474	9.10878
475	9.2123
476	9.27074
477	9.28035
478	9.45687
479	9.38507
480	9.48792
481	9.47843
482	9.55949
483	9.50167
484	9.60204
485	9.60371
486	9.66657
487	9.64134
488	9.75885
489	9.66097
490	9.81299
491	9.71009
492	9.78895
493	9.6376
494	9.81675
495	9.8845
496	9.81354
497	9.90958
498	9.87153
499	9.97807
500	9.87371
501	9.93055
502	9.88961
503	9.92282
504	9.82695
505	9.88404
506	9.80558
507	9.78155
508	9.54783
509	9.4451
510	9.3279
511	9.1612
512	8.99929
513	8.81418
514	8.60224
515	8.43436
516	8.22154
517	8.03762
518	7.67605
519	7.49824
520	7.2638
521	7.10852
522	6.91293
523	6.77984
524	6.61105
525	6.49126
526	6.35288
527	6.12977
528	6.02446
529	5.91821
530	5.8163
531	5.72067
532	5.63442
533	5.55003
534	5.46878
535	5.39938
536	5.32191
537	5.24642
538	5.17807
539	5.1278
540	5.05806
541	5.0088
542	4.94191
543	4.89411
544	4.69358
545	4.62868
546	4.57467
547	4.52411
548	4.46677
549	4.40304
550	4.29381
551	4.24388
552	4.18974
553	4.13863
554	4.08631
555	4.03538
556	3.97517
557	3.93071
558	3.87598
559	3.82478
560	3.76918
561	3.71533
562	3.65867
563	3.60201
564	3.54678
565	3.48552
566	3.42973
567	3.36387
568	3.31232
569	3.20509
570	3.15139
571	3.0822
572	3.03991
573	2.97071
574	2.92584
575	2.85802
576	2.81144
577	2.74467
578	2.70261
579	2.63418
580	2.57351
581	2.525
582	2.46228
583	2.41276
584	2.34166
585	2.29851
586	2.23007
587	2.18773
588	2.11707
589	2.07796
590	2.01073
591	1.97337
592	1.89923
593	1.86373
594	1.77359
595	1.7174
596	1.67182
597	1.58411
598	1.54011
599	1.48068
600	1.44189
601	1.38603
602	1.34958
603	1.29243
604	1.26191
605	1.20306
606	1.17415
607	1.11604
608	1.09295
609	1.03554
610	1.0139
611	0.959699
612	0.918153
613	0.885818
614	0.845348
615	0.81719
616	0.774408
617	0.747173
618	0.700633
619	0.677904
620	0.63871
621	0.61783
622	0.577995
623	0.56057
624	0.522715
625	0.508739
626	0.472649
627	0.447732
628	0.427575
629	0.403108
630	0.384826
631	0.361141
632	0.345778
633	0.323601
634	0.305474
635	0.294964
636	0.272389
637	0.263486
638	0.241439
639	0.234161
640	0.214802
641	0.208089
642	0.190246
643	0.176742
644	0.167163
645	0.155409
646	0.147741
647	0.136345
648	0.129875
649	0.119461
650	0.114037
651	0.104629
652	0.100174
653	0.0911382
654	0.0875272
655	0.0793546
656	0.0767658
657	0.0692271
658	0.0669526
659	0.0602964
660	0.0559756
661	0.0527199
662	0.0485964
663	0.0458259
664	0.0419483
665	0.0397243
666	0.0363485
667	0.034343
668	0.0312758
669	0.0298717
670	0.0271411
671	0.0252186
672	0.0242137
673	0.0217814
674	0.0210248
675	0.0188834
676	0.0182177
677	0.0164204
678	0.0158703
679	0.014325
680	0.0132944
681	0.0124953
682	0.0115612
683	0.0109258
684	0.0100827
685	0.00957895
686	0.00882572
687	0.00840652
688	0.00772252
689	0.00740018
690	0.0067955
691	0.006517
692	0.00598042
693	0.00561425
694	0.00509104
695	0.00490602
696	0.00453372
697	0.00438668
698	0.00403751
699	0.00393453
700	0.00364071
701	0.00355726
702	0.00330551
703	0.00312581
704	0.00300262
705	0.00284503
706	0.00274922
707	0.0026195
708	0.00246659
709	0.00242588
710	0.00224244
711	0.00221344
712	0.0020874
713	0.00205447
714	0.00195086
715	0.00191577
716	0.00183516
717	0.00180515
718	0.00174728
719	0.00171758
720	0.00166073
721	0.0016268
722	0.001575
723	0.00156065
724	0.00151526
725	0.00149102
726	0.0014555
727	0.00143367
728	0.00140849
729	0.00139226
730	0.00135714
731	0.00133983
732	0.00130918
733	0.0012988
734	0.00126064
735	0.00124641
736	0.00123665
737	0.00122995
738	0.00121627
739	0.00122159
740	0.00121893
741	0.00122098
742	0.00121679
743	0.00121458
744	0.00119444
745	0.00119298
746	0.00119296
747	0.0011931
748	0.00119355
749	0.00119238
750	0.00119229
751	0.00120229
752	0.00120653
753	0.00120865
754	0.00122046
755	0.00123089
756	0.0012449
757	0.00124771
758	0.00127722
759	0.00128589
760	0.00130135
761	0.00131262
762	0.00134882
763	0.00135775
764	0.00138023
765	0.00140712
766	0.00143248
767	0.00145246
768	0.0014792
769	0.00150896
770	0.0015216
771	0.00155603
772	0.00159313
773	0.00161209
774	0.00165705
775	0.00169482
776	0.00174178
777	0.00179521
778	0.00183961
779	0.00189492
780	0.00195434
781	0.00201613
782	0.00205971
783	0.0021697
784	0.00223492
785	0.00231495
786	0.00241001
787	0.0024865
788	0.00255418
789	0.00262076
790	0.00272801
791	0.00278929
792	0.0029115
793	0.00302683
794	0.00315212
795	0.00325659
796	0.00339654
797	0.0035041
798	0.00350672
799	0.00349627
800	0.00352157
